Transcript stable ID,Gene name
C06G4.2b.1,clp-1
C06G4.2b.2,clp-1
C06G4.2b.3,clp-1
C06G4.2c.1,clp-1
C06G4.2d.1,clp-1
T04A8.16.1,clp-2
Y47H10A.1.1,clp-3
Y39A3CL.5a.1,clp-4
Y39A3CL.5b.1,clp-4
Y77E11A.10.1,clp-6
Y77E11A.11a.1,clp-7
Y77E11A.11a.2,clp-7
Y77E11A.11b.1,clp-7
F56D1.4a.1,clr-1
F56D1.4b.1,clr-1
F56D1.4c,clr-1
F56D1.4d.1,clr-1
F56D1.4e.1,clr-1
R107.6a.1,cls-2
R107.6a.2,cls-2
R107.6b.1,cls-2
R107.6b.2,cls-2
F55H2.6.1,clu-1
C50F7.2.1,clx-1
T21H3.3a.1,cmd-1
T21H3.3b.1,cmd-1
K07A9.2.1,cmk-1
F55C10.1a.1,cnb-1
F55C10.1b.1,cnb-1
R09B5.2.1,cnc-1
R09B5.3a.1,cnc-2
R09B5.3a.2,cnc-2
R09B5.3b.1,cnc-2
R09B5.8.1,cnc-3
R09B5.9.1,cnc-4
R09B5.10.1,cnc-5
Y46E12A.1.1,cnc-6
C34E10.7.1,cnd-1
F14H8.6a,cng-1
F14H8.6b.1,cng-1
F14H8.6c,cng-1
F38E11.12.1,cng-3
R01H10.8.1,cnk-1
Y17G7B.15a.1,cnt-1
Y17G7B.15b.1,cnt-1
Y17G7B.15c.1,cnt-1
Y17G7B.15d.1,cnt-1
Y39A1A.15a.1,cnt-2
Y39A1A.15b.1,cnt-2
Y39A1A.15b.2,cnt-2
Y39A1A.15c.1,cnt-2
Y39A1A.15d.1,cnt-2
Y39A1A.15e.1,cnt-2
Y39A1A.15f.1,cnt-2
Y39A1A.15g.1,cnt-2
ZK632.6a.1,cnx-1
ZK632.6b.1,cnx-1
C48E7.5.1,cof-2
R03C1.3a.1,cog-1
R03C1.3b.1,cog-1
C06G3.10.1,cogc-2
K08A8.3a.1,coh-1
K08A8.3b.1,coh-1
K08A8.3c.1,coh-1
K08A8.3d.1,coh-1
F08H9.1.1,coh-3
W01B6.7.1,col-2
T28C6.6.1,col-3
C15A11.5.1,col-7
F11H8.3.1,col-8
F54B11.1.1,col-9
B0222.8.1,col-10
F15H10.1.1,col-12
F15H10.1.2,col-12
F15H10.2.1,col-13
C46A5.3a.1,col-14
C46A5.3b.1,col-14
F11G11.10.1,col-17
F11G11.10.2,col-17
ZK1193.1.1,col-19
F11G11.11.1,col-20
F36A4.6.1,col-33
F36A4.10.1,col-34
C15A11.1.1,col-35
C27H5.5a.1,col-36
C27H5.5b.1,col-36
C27H5.5c.1,col-36
ZK863.2.1,col-37
F54C9.4.1,col-38
C09G5.4.1,col-39
T13B5.4.1,col-40
T10B10.1.1,col-41
ZC513.8.1,col-43
F54B11.2.1,col-44
F53G12.7a.1,col-45
F53G12.7b.1,col-45
Y18H1A.13.1,col-46
Y18H1A.12a.1,col-47
Y18H1A.12b.1,col-47
Y54E10BL.2.1,col-48
K09H9.3.1,col-49
T28F2.6.1,col-50
T28F2.8.1,col-51
D1007.2.1,col-52
M01A12.1.1,col-53
F33D11.3.1,col-54
T05E7.2.1,col-55
T08B2.2.1,col-56
F26B1.4.1,col-58
F22D6.10.1,col-60
C01H6.1.1,col-61
C15A11.6.1,col-62
ZK265.2.1,col-63
F52F12.2.1,col-64
K08C9.4.1,col-65
F15D3.3,col-66
C50D2.4.1,col-68
K01A2.7.1,col-69
H17B01.2.1,H17B01.2
Y49F6B.10.1,col-71
W09G10.1a.1,col-72
W09G10.1b.1,col-72
F11G11.12.1,col-73
ZK1248.2.1,col-74
K03H9.2.1,col-75
M110.1.1,col-76
M195.1.1,col-77
W07A12.5.1,col-78
C09G5.3.1,col-79
C09G5.5.1,col-80
F38A3.1.1,col-81
F33A8.9.1,col-83
K12D12.3.1,col-84
T21B4.2.1,col-85
Y81G3A.5a.1,col-86
Y81G3A.5b.1,col-86
Y39G8C.4.1,col-87
W05G11.3.1,col-88
W05G11.3.2,col-88
F17C8.2.1,col-89
C29E4.1.1,col-90
F09G8.6.1,col-91
W05B2.6.1,col-92
W05B2.5.1,col-93
W05B2.1.1,col-94
Y41C4A.16.1,col-95
Y41C4A.19.1,col-96
ZK1010.7.1,col-97
ZK1010.7.2,col-97
F14F7.1.1,col-98
F29C4.8a.1,col-99
F29C4.8b.1,col-99
F29C4.8c.1,col-99
F29C4.8d.1,col-99
F29C4.8e.1,col-99
F29C4.8f.1,col-99
F29C4.8g.1,col-99
F29C4.8h.1,col-99
F29C4.8i.1,col-99
F29C4.8j.1,col-99
F29C4.8k.1,col-99
F29C4.8l.1,col-99
F29C4.8m.1,col-99
F29C4.8n.1,col-99
F29C4.8o.1,col-99
F29C4.8p.1,col-99
F29C4.8q.1,col-99
K02D7.3a.1,col-101
K02D7.3b.1,col-101
C18H7.3.1,col-102
F56B3.1.1,col-103
F58F6.1.1,col-104
F58F6.2.1,col-105
Y77E11A.15.1,col-106
C34H4.4.1,col-107
Y41D4A.2.1,col-108
Y38C1BA.3.1,col-109
F19C7.7.1,col-110
F29B9.9a.1,col-111
F29B9.9b.1,col-111
C34D4.15a.1,col-113
C34D4.15b.1,col-113
D2024.8.1,col-114
Y42H9B.1.1,col-115
F17E9.1.1,col-116
T28C6.4.1,col-117
T11B7.3a.1,col-118
T11B7.3b.1,col-118
C53B4.5.1,col-119
Y11D7A.11.1,col-120
F56D5.1.1,col-121
T05A1.2.1,col-122
W08D2.6.1,col-123
C24F3.6.1,col-124
C24F3.6.2,col-124
C29F4.1.1,col-125
F54D1.2.1,col-126
F54D1.3.1,col-127
F12F6.9.1,col-128
M18.1a.1,col-129
M18.1b.1,col-129
M18.1b.2,col-129
F08G5.4.1,col-130
C39E9.3.1,col-131
C39E9.9.1,col-132
F52B11.4.1,col-133
M199.5a.1,col-135
M199.5b.1,col-135
Y51H4A.28,col-136
Y51H4A.9.1,col-137
C52D10.13.1,col-138
F41F3.4.1,col-139
F26F12.1.1,col-140
T15B7.5.1,col-141
T15B7.4.1,col-142
T15B7.3.1,col-143
B0222.6.1,col-144
B0222.7.1,col-145
T06E4.6.1,col-146
T06E4.4.1,col-147
C12D8.8.1,col-148
B0024.1.1,col-149
B0024.2.1,col-150
AC3.6.1,col-151
F32G8.5.1,col-152
F17C11.3.1,col-153
F55C10.2.1,col-154
F55C10.3.1,col-155
F57B7.3.1,col-156
T11F9.9.1,col-157
D2023.7.1,col-158
F57B1.3.1,col-159
F57B1.4.1,col-160
F57B1.4.2,col-160
F57B1.4.3,col-160
C50B6.4.1,col-161
Y2H9A.3.1,col-162
F46B3.17.1,col-163
T21D9.1.1,col-164
F14H12.1.1,col-165
T07H6.3.1,col-166
T07H6.3.2,col-166
T07H6.3.3,col-166
T10E10.2.1,col-167
T10E10.2.2,col-167
T10E10.1.1,col-168
T10E10.5.1,col-169
T10E10.6.1,col-170
T10E10.7.1,col-171
F38B6.5a.1,col-172
F38B6.5b.1,col-172
F38B6.5b.2,col-172
F41C6.5.1,col-173
F46C8.2.1,col-174
C35B8.1.1,col-175
ZC373.7.1,col-176
F59F3.2.1,col-177
C34F6.2.1,col-178
C34F6.3.1,col-179
C44C10.1.1,col-180
W03G11.1a.1,col-181
W03G11.1b.1,col-181
R09A8.4,col-182
F02D10.1.1,col-183
F15A2.1a.1,col-184
F15A2.1b.1,col-184
F15A2.1b.2,col-184
H06A10.2.1,col-185
E03G2.4.1,col-186
E03G2.4.2,col-186
C30F2.1.1,col-187
C24A11.9.1,coq-1
F57B9.4a.1,coq-2
F57B9.4e.1,coq-2
Y57G11C.11a.1,coq-3
Y57G11C.11a.2,coq-3
Y57G11C.11b,coq-3
Y57G11C.11c,coq-3
T03F1.2.1,coq-4
ZK652.9.1,coq-5
K07B1.2.1,coq-6
C35D10.4.1,coq-8
R01H10.3a.1,cor-1
R01H10.3b.1,cor-1
R01H10.3c.1,cor-1
R01H10.3c.2,cor-1
R01H10.3d.1,cor-1
C40H1.1.1,cpb-1
C30B5.3.1,cpb-2
B0414.5.1,cpb-3
F28C6.3.1,cpf-1
F28C6.3.2,cpf-1
F56A8.6.1,cpf-2
F56A8.6.2,cpf-2
F38E11.3.1,cpin-1
T03E6.7a.1,cpl-1
T03E6.7b.1,cpl-1
T03E6.7b.2,cpl-1
F43G9.9.1,cpn-1
F43G9.9.2,cpn-1
F43G9.9.3,cpn-1
D1069.2a.1,cpn-2
D1069.2a.2,cpn-2
D1069.2b.1,cpn-2
F28H1.2.1,cpn-3
F49D11.8.1,cpn-4
C52E4.1.1,cpr-1
F36D3.9.1,cpr-2
T10H4.12.1,cpr-3
F44C4.3.1,cpr-4
W07B8.5.1,cpr-5
C25B8.3a.1,cpr-6
C25B8.3b.1,cpr-6
C25B8.3c.1,cpr-6
C41D11.8.1,cps-6
F32B5.8a.1,cpz-1
F32B5.8b.1,cpz-1
F32B5.8b.2,cpz-1
F32B5.8b.3,cpz-1
M04G12.2.1,cpz-2
F11C7.4.1,crb-1
Y41C4A.4a.1,crh-1
Y41C4A.4b.1,crh-1
Y41C4A.4c.1,crh-1
Y41C4A.4d.1,crh-1
Y41C4A.4e.1,crh-1
Y41C4A.4f.1,crh-1
Y41C4A.4g.1,crh-1
Y47G6A.8.1,crn-1
Y47G6A.8.2,crn-1
CD4.2.1,crn-2
C14A4.4a.1,crn-3
C14A4.4b.1,crn-3
AH9.2.1,crn-4
C14A4.5.1,crn-5
K04H4.6a.1,crn-6
K04H4.6a.2,crn-6
K04H4.6b.1,crn-6
K04H4.6b.2,crn-6
Y23H5A.7a.1,cars-1
Y23H5A.7b.1,cars-1
Y23H5A.7c.1,cars-1
Y23H5A.7c.2,cars-1
Y23H5A.7c.3,cars-1
Y23H5A.1a,cars-2
Y23H5A.1b,cars-2
Y38A10A.5.1,crt-1
Y38A10A.5.2,crt-1
F53H4.1.1,csb-1
Y48E1B.12.1,csc-1
Y48G1C.2a.1,csk-1
Y48G1C.2a.2,csk-1
Y48G1C.2b.1,csk-1
Y48G1C.2b.2,csk-1
Y48G1C.2c.1,csk-1
Y59A8A.1.1,csn-1
B0025.2.1,csn-2
B0025.2.2,csn-2
Y38C1AA.2.1,csn-3
Y55F3AM.15.1,csn-4
B0547.1.1,csn-5
Y67H2A.6a.1,csn-6
Y67H2A.6b.1,csn-6
Y48E1B.13a.1,csp-1
Y48E1B.13b.1,csp-1
Y48E1B.13c.1,csp-1
Y73B6BL.7a.1,csp-2
Y73B6BL.7b.1,csp-2
Y73B6BL.7c.1,csp-2
Y47H9C.6a.1,csp-3
Y47H9C.6b,csp-3
F40E10.3.1,csq-1
MTCE.21.1,ctb-1
Y54G11A.6.1,ctl-1
Y54G11A.6.2,ctl-1
Y54G11A.5.1,ctl-2
Y54G11A.5.2,ctl-2
Y23H5A.5a.1,ctn-1
Y23H5A.5b.1,ctn-1
Y23H5A.5c.1,ctn-1
Y23H5A.5d.1,ctn-1
Y23H5A.5e,ctn-1
T20G5.2.1,cts-1
Y76A2A.2a.1,cua-1
Y76A2A.2b.1,cua-1
ZK652.11.1,cuc-1
D2045.6.1,cul-1
ZK520.4b.1,cul-2
ZK520.4b.2,cul-2
ZK520.4c.1,cul-2
ZK520.4d.1,cul-2
ZK520.4d.2,cul-2
Y108G3AL.1a.1,cul-3
Y108G3AL.1a.2,cul-3
Y108G3AL.1a.3,cul-3
Y108G3AL.1b.1,cul-3
Y108G3AL.1c.1,cul-3
Y108G3AL.1d.1,cul-3
F45E12.3.1,cul-4
ZK856.1.1,cul-5
K08E7.7a.1,cul-6
K08E7.7b,cul-6
F25D7.1.1,cup-2
F25D7.1.2,cup-2
C02C2.3.1,cup-4
R13A5.1a.1,cup-5
R13A5.1a.2,cup-5
R13A5.1b.1,cup-5
R13A5.1b.2,cup-5
R13A5.1c.1,cup-5
R13A5.1d.1,cup-5
R13A5.1d.2,cup-5
R13A5.1e.1,cup-5
R13A5.1e.2,cup-5
C47G2.1.1,cut-1
M142.2.1,cut-6
M142.2.2,cut-6
C07H6.8.1,cux-7
C07H6.8.2,cux-7
C07H6.8.3,cux-7
K10B4.6a.1,cwn-1
K10B4.6b,cwn-1
W01B6.1.1,cwn-2
C37H5.10.1,cwp-1
C37H5.11.1,cwp-2
C37H5.4.1,cwp-3
K11D12.1.1,cwp-4
ZK507.6.1,cya-1
F59H6.7.1,cya-2
ZC168.4.1,cyb-1
ZC168.4.2,cyb-1
ZC168.4.3,cyb-1
ZC168.4.4,cyb-1
Y43E12A.1.1,cyb-2.1
H31G24.4.1,cyb-2.2
H31G24.4.2,cyb-2.2
T06E6.2a.1,cyb-3
T06E6.2a.2,cyb-3
T06E6.2b.1,cyb-3
C54G4.8.1,cyc-1
Y38F1A.5.1,cyd-1
Y38F1A.5.2,cyd-1
C37A2.4a.1,cye-1
C37A2.4b.1,cye-1
F11H8.4a.1,cyk-1
F11H8.4b.1,cyk-1
ZK328.1a.1,cyk-3
ZK328.1b.1,cyk-3
K08E3.6.1,cyk-4
K08E3.6.2,cyk-4
C52E4.6a.1,cyl-1
C52E4.6a.2,cyl-1
C52E4.6c,cyl-1
Y49A3A.5.1,cyn-1
ZK520.5.1,cyn-2
Y75B12B.5.1,cyn-3
F59E10.2.1,cyn-4
F31C3.1.1,cyn-5
F31C3.1.2,cyn-5
F42G9.2.1,cyn-6
F42G9.2.2,cyn-6
Y75B12B.2.1,cyn-7
Y75B12B.2.2,cyn-7
D1009.2a.1,cyn-8
D1009.2b.1,cyn-8
D1009.2b.2,cyn-8
T27D1.1.1,cyn-9
B0252.4a.1,cyn-10
B0252.4b.1,cyn-10
T01B7.4.1,cyn-11
C34D4.12a.1,cyn-12
C34D4.12b.1,cyn-12
Y116A8C.34a.1,cyn-13
Y116A8C.34a.2,cyn-13
Y116A8C.34b.1,cyn-13
F39H2.2a.1,sig-7
F39H2.2a.2,sig-7
F39H2.2b.1,sig-7
Y87G2A.6.1,cyn-15
Y87G2A.6.2,cyn-15
Y17G7B.9.1,cyn-16
ZC250.1a.1,cyn-17
ZC250.1b.1,cyn-17
M110.5a.1,dab-1
M110.5a.2,dab-1
M110.5b.1,dab-1
M110.5b.2,dab-1
M110.5c.1,dab-1
M110.5d.1,dab-1
M110.5d.2,dab-1
M110.5e.1,dab-1
M110.5e.2,dab-1
M110.5e.3,dab-1
M110.5f.1,dab-1
M110.5g.1,dab-1
M110.5h.1,dab-1
B0412.1a.1,dac-1
B0412.1b.1,dac-1
F57B10.10.1,dad-1
F29C4.1a.1,daf-1
F29C4.1b.1,daf-1
Y55D5A.5a.1,daf-2
Y55D5A.5a.2,daf-2
Y55D5A.5b,daf-2
Y55D5A.5c.1,daf-2
Y55D5A.5c.2,daf-2
Y55D5A.5d.1,daf-2
Y55D5A.5e.1,daf-2
Y55D5A.5f.1,daf-2
Y55D5A.5g.1,daf-2
F25E2.5a.1,daf-3
F25E2.5b.1,daf-3
F25E2.5c.1,daf-3
F25E2.5d.1,daf-3
F25E2.5e.1,daf-3
F25E2.5f.1,daf-3
F25E2.5g.1,daf-3
F25E2.5g.2,daf-3
F25E2.5h.1,daf-3
F25E2.5h.2,daf-3
F25E2.5i.1,daf-3
C05D2.1a.1,daf-4
C05D2.1a.2,daf-4
C05D2.1b.1,daf-4
C05D2.1c.1,daf-4
C05D2.1d.1,daf-4
C05D2.1e.1,daf-4
W01G7.1.1,daf-5
F31F6.5.1,daf-6
B0412.2.1,daf-7
R05D11.1.1,daf-8
T13C5.1a.1,daf-9
T13C5.1b.1,daf-9
F23B2.4.1,daf-10
B0240.3a.1,daf-11
B0240.3b.1,daf-11
B0240.3c,daf-11
F11A1.3a.1,daf-12
F11A1.3b.1,daf-12
F11A1.3c.1,daf-12
F11A1.3d.1,daf-12
F01G10.8a.1,daf-14
F01G10.8b.1,daf-14
C10C5.6a.1,daf-15
C10C5.6b.1,daf-15
C10C5.6c.1,daf-15
C10C5.6d.1,daf-15
C10C5.6e.1,daf-15
R13H8.1a.1,daf-16
R13H8.1b.1,daf-16
R13H8.1b.2,daf-16
R13H8.1c.1,daf-16
R13H8.1c.2,daf-16
R13H8.1d.1,daf-16
R13H8.1e.1,daf-16
R13H8.1f.1,daf-16
R13H8.1g.1,daf-16
R13H8.1h.1,daf-16
R13H8.1i.1,daf-16
R13H8.1k.1,daf-16
R13H8.1l.1,daf-16
R13H8.1m.1,daf-16
T07A9.6.1,daf-18
F33H1.1a.1,daf-19
F33H1.1b.1,daf-19
F33H1.1c.1,daf-19
F33H1.1d.1,daf-19
F33H1.1e.1,daf-19
C47E8.5.1,hsp-90
C47E8.5.2,hsp-90
C47E8.5.3,hsp-90
C47E8.5.4,hsp-90
Y48G1A.3.1,daf-25
Y116F11B.1.1,daf-28
K07H8.3.1,daf-31
M03A1.7.1,dao-2
M03A1.7.2,dao-2
K07E3.3.1,dao-3
ZC373.6.1,dao-4
C25A1.10a.1,dao-5
C25A1.10a.2,dao-5
C25A1.10b.1,dao-5
C25A1.10b.2,dao-5
T05G5.12.1,dao-6
C14A4.2.1,dap-3
T23G5.5.1,dat-1
F56D1.7.1,daz-1
T25F10.2.1,dbl-1
T25F10.2.2,dbl-1
C55B7.8.1,dbr-1
C26C6.5a.1,dcp-66
C26C6.5b.1,dcp-66
C26C6.5b.2,dcp-66
K12H4.8.1,dcr-1
K12H4.8.2,dcr-1
Y113G7A.9a.1,dcs-1
Y113G7A.9b.1,dcs-1
Y39A3CR.4.1,ddp-1
ZC477.9a.1,deb-1
ZC477.9b.1,deb-1
ZC477.9c.1,deb-1
ZC477.9d.1,deb-1
ZC477.9e.1,deb-1
ZC477.9f.1,deb-1
ZC477.9g.1,deb-1
ZC477.9h.1,deb-1
C47C12.6.1,deg-1
C47C12.6.2,deg-1
C47C12.6.3,deg-1
K03B8.9.1,deg-3
K03B8.9.2,deg-3
E02H4.1a.1,del-1
E02H4.1b.1,del-1
E02H4.1c.1,del-1
F58G6.6a.1,del-2
F58G6.6b.1,del-2
T26H10.1a.1,des-2
T26H10.1b.1,des-2
C09E10.2a.1,dgk-1
C09E10.2b.1,dgk-1
C09E10.2c.1,dgk-1
C09E10.2d.1,dgk-1
C09E10.2e.1,dgk-1
F46H6.2a.1,dgk-2
F46H6.2b.1,dgk-2
F46H6.2b.2,dgk-2
F46H6.2c.1,dgk-2
F46H6.2c.2,dgk-2
F46H6.2c.3,dgk-2
F54G8.2.1,dgk-3
T21B6.1.1,dgn-1
T21B6.1.2,dgn-1
T21E12.4a.1,dhc-1
T21E12.4a.2,dhc-1
T21E12.4b.1,dhc-1
R06C7.3.1,dhp-1
R06C7.3.2,dhp-1
R06C7.3.3,dhp-1
C47E12.8.1,dhp-2
C01G8.3.1,dhs-1
F55A12.4a.1,dhs-2
F55A12.4b.1,dhs-2
F55A12.4c.1,dhs-2
F55A12.4c.2,dhs-2
T02E1.5a.1,dhs-3
T02E1.5a.2,dhs-3
T02E1.5b.1,dhs-3
T02E1.5c.1,dhs-3
T05F1.10.1,dhs-4
F56D1.5.1,dhs-5
C17G10.8.1,dhs-6
E04F6.7.1,dhs-7
K10H10.3a.1,dhs-8
K10H10.3b,dhs-8
K10H10.3c.1,dhs-8
K10H10.3d.1,dhs-8
Y32H12A.3.1,dhs-9
Y39A1A.11a.1,dhs-11
Y39A1A.11b.1,dhs-11
Y39A1A.11b.2,dhs-11
Y39A1A.11b.3,dhs-11
K08F4.9.1,dhs-12
F36H9.3.1,dhs-13
R05D8.8.1,dhs-14
R05D8.10.1,dhs-15
C10F3.2.1,dhs-16
F29G9.6a,dhs-17
F29G9.6b.1,dhs-17
C45B11.3.1,dhs-18
C45B11.3.2,dhs-18
T11F9.11.1,dhs-19
F35B12.2.1,dhs-20
R11D1.11.1,dhs-21
C15H11.4.1,dhs-22
C15H11.4.2,dhs-22
R08H2.1.1,dhs-23
R08H2.1.2,dhs-23
Y60A3A.10.1,dhs-24
Y60A3A.10.2,dhs-24
F09E10.3.1,dhs-25
ZK816.5.1,dhs-26
C04F6.5.1,dhs-27
M03A8.1.1,dhs-28
F27D9.6.1,dhs-29
T25G12.7.1,dhs-30
F08B4.1a.1,dic-1
F08B4.1b.1,dic-1
C18D1.1a.1,die-1
C18D1.1a.2,die-1
C18D1.1b.1,die-1
C18D1.1b.2,die-1
F49E8.5.1,dif-1
F49E8.5.2,dif-1
F49E8.5.3,dif-1
K07E12.1a.1,dig-1
K07E12.1a.2,dig-1
K07E12.1b.1,dig-1
C18A11.7a.1,dim-1
C18A11.7b.1,dim-1
C04G2.6.1,dis-3
C04G2.6.2,dis-3
R01H10.1.1,div-1
T26A5.9.1,dlc-1
T26A5.9.2,dlc-1
T26A5.9.3,dlc-1
C25F6.2a.1,dlg-1
C25F6.2b.1,dlg-1
C25F6.2b.2,dlg-1
C39E9.14a.1,dli-1
C39E9.14a.2,dli-1
C39E9.14b.1,dli-1
C39E9.14b.2,dli-1
F33E2.2a.1,dlk-1
F33E2.2b.1,dlk-1
F33E2.2c.1,dlk-1
F33E2.2d.1,dlk-1
F33E2.2e.1,dlk-1
F33E2.2e.2,dlk-1
F43G6.1.1,dna-2
ZK593.5a.1,dnc-1
ZK593.5b.1,dnc-1
ZK593.5c.1,dnc-1
ZK593.5d.1,dnc-1
ZK593.5e.1,dnc-1
C28H8.12.1,dnc-2
C28H8.12.2,dnc-2
B0035.14a.1,dnj-1
B0035.14a.2,dnj-1
B0035.14b.1,dnj-1
B0035.2.1,dnj-2
C01G10.12.1,dnj-3
C01G8.4.1,dnj-4
C01G8.4.2,dnj-4
C04A2.7a.1,dnj-5
C04A2.7a.2,dnj-5
C04A2.7b.1,dnj-5
C04A2.7b.2,dnj-5
C04A2.7c.1,dnj-5
C04A2.7c.2,dnj-5
C04A2.7d.1,dnj-5
C04A2.7d.2,dnj-5
C55B6.2.1,dnj-7
C56C10.13a.1,dnj-8
C56C10.13b.1,dnj-8
F11G11.7.1,dnj-9
F22B7.5a.1,dnj-10
F22B7.5b.1,dnj-10
F38A5.13.1,dnj-11
F39B2.10.1,dnj-12
F39B2.10.2,dnj-12
F54D5.8.1,dnj-13
F54D5.8.2,dnj-13
K02G10.8a.1,dnj-14
K02G10.8b.1,dnj-14
K08D10.2a.1,dnj-15
K08D10.2b.1,dnj-15
R74.4a.1,dnj-16
R74.4a.2,dnj-16
R74.4b.1,dnj-16
T03F6.2.1,dnj-17
T04A8.9.1,dnj-18
T04A8.9.2,dnj-18
T05C3.5.1,dnj-19
T05C3.5.2,dnj-19
T15H9.7a.1,dnj-20
T15H9.7b.1,dnj-20
T19B4.4.1,dnj-21
T23B12.7.1,dnj-22
T24H10.3.1,dnj-23
W03A5.7.1,dnj-24
W07A8.3a.1,dnj-25
W07A8.3a.2,dnj-25
W07A8.3b.1,dnj-25
W07A8.3c.1,dnj-25
W07A8.3c.2,dnj-25
W07A8.3d.1,dnj-25
Y39C12A.8.1,dnj-26
Y47H9C.5a.1,dnj-27
Y47H9C.5b.1,dnj-27
Y54E10BL.4.1,dnj-28
Y63D3A.6a.1,dnj-29
Y63D3A.6a.2,dnj-29
Y63D3A.6b.1,dnj-29
Y63D3A.6b.2,dnj-29
Y71F9B.16a.1,dnj-30
Y71F9B.16b.1,dnj-30
F33H2.1.1,dog-1
F54C1.2.1,dom-3
F54C1.2.2,dom-3
C09G4.3.1,cks-1
F15A8.5a.1,dop-1
F15A8.5b.1,dop-1
F15A8.5c.1,dop-1
K09G1.4a.1,dop-2
K09G1.4c.1,dop-2
K09G1.4d.1,dop-2
K09G1.4e.1,dop-2
K09G1.4f.1,dop-2
K09G1.4g.1,dop-2
T23F1.7a.1,dpf-1
T23F1.7b.1,dpf-1
T23F1.7c.1,dpf-1
C27C12.7.1,dpf-2
C27C12.7.2,dpf-2
K02F2.1a.1,dpf-3
K02F2.1b.1,dpf-3
F01F1.5.1,dpf-4
F01F1.5.2,dpf-4
R11E3.8a.1,dpf-5
R11E3.8a.2,dpf-5
R11E3.8b.1,dpf-5
R11E3.8b.2,dpf-5
F44B9.1a.1,dpf-6
F44B9.1a.2,dpf-6
F44B9.1b.1,dpf-6
F44B9.1b.2,dpf-6
F44B9.1c.1,dpf-6
R11E3.7a.1,dpf-7
R11E3.7a.2,dpf-7
R11E3.7b.1,dpf-7
T23G7.1.1,dpl-1
T23G7.1.2,dpl-1
R10D12.2.1,dpr-1
M01E10.2a.1,dpy-1
M01E10.2b.1,dpy-1
M01E10.2b.2,dpy-1
T14B4.6.1,dpy-2
EGAP7.1.1,dpy-3
Y41E3.2.1,dpy-4
F27C1.8.1,dpy-5
F16F9.2.1,dpy-6
F46C8.6.1,dpy-7
C31H2.2.1,dpy-8
T21D12.2a.1,dpy-9
T21D12.2b.1,dpy-9
T14B4.7.1,dpy-10
F46E10.9.1,dpy-11
F46E10.9.2,dpy-11
F30B5.1.1,dpy-13
H27M09.4.1,dpy-14
F54D8.1.1,dpy-17
Y47D3B.10.1,dpy-18
F22B7.10.1,dpy-19
T22B3.1.1,dpy-20
Y59A8B.1a.1,dpy-21
Y59A8B.1b,dpy-21
F47A4.2.1,dpy-22
R160.1a.1,dpy-23
R160.1b.1,dpy-23
C25G4.5.1,dpy-26
R13G10.1.1,dpy-27
Y39A1B.3.1,dpy-28
ZK863.6.1,dpy-30
ZK863.6.2,dpy-30
K04A8.6a.1,dre-1
K04A8.6b.1,dre-1
F15B10.2a.1,drh-1
F15B10.2b.1,drh-1
C01B10.1,drh-2
F53A2.5.1,dro-1
T12E12.4a.1,drp-1
T12E12.4a.2,drp-1
T12E12.4a.3,drp-1
T12E12.4b.1,drp-1
T12E12.4b.2,drp-1
T12E12.4b.3,drp-1
B0464.1.1,dars-1
B0464.1.2,dars-1
F10C2.6.1,dars-2
C18B12.3.1,dsc-1
K02D7.4.1,dsc-4
C34F11.9a.1,dsh-1
C34F11.9b.1,dsh-1
C34F11.9c.1,dsh-1
C34F11.9d.1,dsh-1
C34F11.9e.1,dsh-1
C34F11.9f.1,dsh-1
C27A2.6.1,dsh-2
W09G12.4.1,dsl-1
W09G12.1.1,dsl-2
Y41D4B.10a.1,dsl-3
Y41D4B.10b.1,dsl-3
Y41D4B.10b.2,dsl-3
F16B12.2.1,dsl-4
F58B3.8.1,dsl-5
H02I12.4.1,dsl-6
F15B9.9.1,dsl-7
F38B7.5.1,duo-1
F29C4.5,duo-2
Y106G6H.12a.1,duo-3
Y106G6H.12b.1,duo-3
Y106G6H.12c.1,duo-3
F25H8.5a.1,dur-1
F25H8.5b.1,dur-1
F25H8.5c.1,dur-1
F25H8.5d.1,dur-1
F25H8.5e.1,dur-1
F25H8.5e.2,dur-1
F25H8.5f.1,dur-1
F25H8.5g.1,dur-1
F25H8.5h.1,dur-1
F25H8.5i.1,dur-1
F25H8.5j.1,dur-1
F25H8.5k.1,dur-1
F25H8.5l.1,dur-1
F25H8.5m.1,dur-1
F25H8.5n.1,dur-1
F25H8.5o.1,dur-1
F25H8.5p.1,dur-1
F25H8.5q.1,dur-1
F25H8.5r.1,dur-1
F25H8.5s.1,dur-1
F47G6.1a.1,dyb-1
F47G6.1b.1,dyb-1
F47G6.1c.1,dyb-1
C33G3.1a.1,dyc-1
C33G3.1b.1,dyc-1
C33G3.1b.2,dyc-1
F54C1.5a.1,dyf-1
F54C1.5b.1,dyf-1
F54C1.5b.2,dyf-1
ZK520.3a.1,dyf-2
ZK520.3b.1,dyf-2
ZK520.3b.2,dyf-2
C04C3.5a.1,dyf-3
C04C3.5b.1,dyf-3
C04C3.5c.1,dyf-3
M04C9.5a.1,dyf-5
M04C9.5b.1,dyf-5
F46F6.4a.1,dyf-6
F46F6.4b.1,dyf-6
F46F6.4c.1,dyf-6
F46F6.4d.1,dyf-6
C43C3.3.1,dyf-7
C02H7.1.1,dyf-11
C27H5.7a.1,dyf-13
